Taxon Id	Common name	Scientific name	Parent	Rank
1927719	Dahomey forest robin	Stiphrornis dahomeyensis	94611	species
1927720	Ghana forest robin	Stiphrornis inexpectatus	94611	species
1927721	Rudder's forest robin	Stiphrornis rudderi	94611	species
1928467	Velasquez's woodpecker	Melanerpes santacruzi	56082	species
1930156		Anthus berthelotii berthelotii	45798	subspecies
1930157		Anthus berthelotii madeirensis	45798	subspecies
1930159		Bucanetes githagineus amantum	589648	subspecies
1930160		Calandrella rufescens rufescens	215310	subspecies
1930161		Calandrella rufescens polatzeki	215310	subspecies
1930162		Linaria cannabina harterti	160757	subspecies
1930163		Linaria cannabina meadewaldoi	160757	subspecies
1930191	Vietnamese greenfinch	Chloris monguilloti	1897773	species
1930195		Fringilla coelebs palmae	37598	subspecies
1930196		Motacilla cinerea canariensis	56325	subspecies
1930198		Motacilla cinerea patriciae	56325	subspecies
1930199	Cape Verde sparrow	Passer iagoensis	9159	species
1930200		Petronia petronia petronia	150913	subspecies
1930202		Sylvia atricapilla heineken	48155	subspecies
1930205		Curruca	552881	genus
1930207		Curruca conspicillata conspicillata	216227	subspecies
1930208		Curruca conspicillata orbitalis	216227	subspecies
1930213		Curruca melanocephala leucogastra	121426	subspecies
1930270		Poecile palustris brevirostris	48890	subspecies
1930271		Poecile palustris jeholicus	48890	subspecies
1930282		Poecile palustris hellmayri	48890	subspecies
1930283		Poecile palustris hensoni	48890	subspecies
1930288		Poecile lugubris anatoliae	156554	subspecies
1930290		Linaria	37599	genus
1930942	Chatham Island bellbird	Anthornis melanocephala	698974	species
1930943	Chestnut-breasted whiteface	Aphelocephala pectoralis	117200	species
1930944		Calamanthus montanellus	720582	species
1930945	Black-throated honeyeater	Caligavis subfrenata	1921804	species
1930946	Gray honeyeater	Conopophila whitei	266345	species
1930950		Dasyornis longirostris	243058	species
1930951		Gerygone dorsalis	117202	species
1930952		Gerygone insularis	117202	species
1930954		Gymnomyza aubryana	572100	species
1930955		Lichmera argentauris	266361	species
1930956		Lichmera deningeri	266361	species
1930957		Lichmera flavicans	266361	species
1930958		Lichmera limbata	266361	species
1930959		Lichmera lombokia	266361	species
1930961		Lichmera monticola	266361	species
1930962		Lichmera notabilis	266361	species
1930963		Lichmera squamata	266361	species
1930964		Myzomela adolphinae	108837	species
1930976		Myzomela blasii	108837	species
1930977		Myzomela boiei	108837	species
1930978		Myzomela caledonica	108837	species
1930980		Myzomela chermesina	108837	species
1930986		Myzomela chloroptera	108837	species
1930987		Myzomela cruentata	108837	species
1930988		Myzomela eichhorni	108837	species
1931002		Myzomela erythromelas	108837	species
1931003		Myzomela kuehni	108837	species
1931005		Myzomela malaitae	108837	species
1931006		Myzomela melanocephala	108837	species
1931009		Myzomela nigrita	108837	species
1931010		Myzomela obscura rubrotincta	266323	subspecies
1931011		Myzomela pammelaena	108837	species
1931013		Myzomela pulchella	108837	species
1931014		Myzomela sclateri	108837	species
1931015		Myzomela vulnerata	108837	species
1931017		Myzomela wakoloensis	108837	species
1931019		Ptiloprora mayri	9147	species
1931020		Ptiloprora meekiana	9147	species
1931021		Ptiloprora perstriata	9147	species
1931031		Pycnopygius ixoides	266375	species
1931034		Sericornis beccarii	27581	species
1931036		Sericornis rufescens	27581	species
1931038		Sericornis virgatus	27581	species
1931041		Melidectes foersteri	43160	species
1931053		Melionyx fuscus	2821872	species
1931054		Melidectes leucostephes	43160	species
1931056		Melidectes nouhuysi	43160	species
1931058		Melidectes princeps	43160	species
1931063		Melidectes rufocrissalis	43160	species
1931064		Manorina melanotis	44313	species
1931065	Spangled honeyeater	Melipotes ater	108833	species
1931066		Melipotes gymnops	108833	species
1931067		Oreornis	9146	genus
1931068		Oreornis chrysogenys	1931067	species
1931069		Pardalotus quadragintus	108839	species
1931070		Ptiloprora erythropleura	9147	species
1931078		Dasyornithidae	1931080	family
1931079		Chenorhamphus	55805	genus
1931080		Meliphagoidea	9126	superfamily
1934104		Ardenna	30451	genus
1934105	Flesh-footed shearwater	Ardenna carneipes	1934104	species
1934192	Bannerman's shearwater	Puffinus bannermani	30453	species
1938593		Thalasseus bengalensis bengalensis	2705045	subspecies
1940340	Greater adjutant	Leptoptilos dubius	33588	species
1940537	Buff-breasted sandpiper	Calidris subruficollis	8918	species
1941232		Accipiter gentilis x Accipiter cooperii	8956	species
1941448		Ceratopipra erythrocephala	1356508	species
1941449		Ceratopipra rubrocapilla	1356508	species
1941451		Poecilotriccus fumifrons	360242	species
1941453		Myrmelastes	81887	genus
1941454		Myrmelastes humaythae	1941453	species
1945526		Catharus maculatus	172404	subspecies
1948885		Mixornis	9173	genus
1948886	Striped tit-babbler	Mixornis gularis	1948885	species
1948887		Kittacincla	36291	genus
1948888	white-rumped shama	Copsychus malabaricus	125862	species
1949063		Passeriformes sp.	771911	species
1954183		Aepyornis sp.	2630318	species
1955012	Purple-winged ground-dove	Claravis geoffroyi	115589	species
1956187	seriamas	Cariamiformes	8825	order
1958915	White-winged junco	Junco hyemalis aikeni	40217	subspecies
1960640		Montecincla	1673678	genus
1960645		Sholicola	36291	genus
1960647	Nilgiri blue robin	Sholicola major	1960645	species
1960650	grey-breasted laughingthrush	Montecincla jerdoni	1960640	species
1961164	Bennett's woodpecker	Campethera bennettii	265617	species
1961165	Little green woodpecker	Campethera maculosa	265617	species
1961166	Mombasa woodpecker	Campethera mombassica	265617	species
1961167	Knysna woodpecker	Campethera notata	265617	species
1961168	Fine-spotted woodpecker	Campethera punctuligera	265617	species
1961170	Tullberg's woodpecker	Campethera tullbergi	265617	species
1961214	Abyssinian woodpecker	Dendropicos abyssinicus	165735	species
1961215	Little gray woodpecker	Dendropicos elachus	165735	species
1961216	Speckle-breasted woodpecker	Dendropicos poecilolaemus	165735	species
1961217	Stierling's woodpecker	Dendropicos stierlingi	165735	species
1961218	Golden-crowned woodpecker	Chloropicus xantholophus	1638933	species
1961667		Dendrexetastes rufigula rufigula	190301	subspecies
1961668		Dendrexetastes rufigula moniliger	190301	subspecies
1961669		Dendrexetastes rufigula paraensis	190301	subspecies
1961670		Dendrexetastes rufigula devillei	190301	subspecies
1961832		Cacomantis castaneiventris	55664	species
1961833		Ceuthmochares	8941	genus
1961834		Ceuthmochares aereus	1961833	species
1961835	Buff-breasted paradise-kingfisher	Tanysiptera sylvia	342386	species
1961840		Chrysococcyx cupreus	55666	species
1963915	Mexican whip-poor-will	Antrostomus arizonae	1854010	species
1965246		Ducula aurorae	115625	species
1965247		Ducula luctuosa	115625	species
1965248		Ducula galeata	115625	species
1965249		Ducula basilica	115625	species
1965250		Ducula brenchleyi	115625	species
1965251		Ducula chalconota	115625	species
1965261		Ducula finschii	115625	species
1965262		Ducula forsteni	115625	species
1965263		Ducula latrans	115625	species
1965264		Ducula mullerii	115625	species
1965265		Ducula myristicivora	115625	species
1965267		Ducula oceanica	115625	species
1965268		Ducula goliath	115625	species
1969551		Ptiloris magnificus alberti	181836	subspecies
1969552		Ptiloris magnificus magnificus	181836	subspecies
1969553		Lophorina superba superba	39958	subspecies
1969554		Lophorina superba minor	39958	subspecies
1969555		Lophorina superba latipennis	39958	subspecies
1969556		Lophorina superba feminina	39958	subspecies
1970743	White-winged flufftail	Sarothrura ayresi	156765	species
1975649		Turdus ignobilis goodfellowi	411541	subspecies
1975652	Campina thrush	Turdus ignobilis arthuri	411541	subspecies
1975653		Turdus ignobilis ignobilis	411541	subspecies
1977146		Glareola cinerea	43315	species
1977147		Psilopogon virens	91776	species
1977148	Asian desert warbler	Curruca nana	1930205	species
1977149		Systellura	48283	genus
1977150		Systellura longirostris	1977149	species
1977155		Geobiastes	135163	genus
1977156		Geobiastes squamiger	1977155	species
1977157		Corythornis	8937	genus
1977158	White-bellied kingfisher	Corythornis leucogaster	1977157	species
1977159		Antigone	9109	genus
1977160	Sandhill crane	Antigone canadensis	1977159	species
1977168		Lyncornis	48283	genus
1977169	great eared-nightjar	Lyncornis macrotis	1977168	species
1977170		Nothocercus	8803	genus
1977171		Nothocercus nigrocapillus	1977170	species
1977172		Brachygalba albogularis	1118514	species
1978301	Tarim pheasant	Phasianus colchicus tarimensis	9054	subspecies
1978302	Yarkand pheasant	Phasianus colchicus shawii	9054	subspecies
1978303	Kirghiz pheasant	Phasianus colchicus mongolicus	9054	subspecies
1978921	Sayaca tanager	Thraupis sayaca	58208	species
1979971		Prunella collaris fennelli	175133	subspecies
1979972		Prunella collaris collaris	175133	subspecies
1979973		Prunella collaris nipalensis	175133	subspecies
1979975		Prunella fulvescens fulvescens	670355	subspecies
1979976		Prunella fulvescens nanschanica	670355	subspecies
1980077		Prunella fulvescens dahurica	670355	subspecies
1980977	Grey-throated tit	Aegithalos annamensis	73326	species
1980978		Psaltria	73325	genus
1980979	Pygmt tit	Psaltria exilis	1980978	species
1981792	Sao Francisco sparrow	Arremon franciscanus	241749	species
1985685		Sibirionetta	2068716	genus
1986420	Sooty swift	Cypseloides fumigatus	46499	species
2002976		environmental samples	8976	no rank
2002977		Gallus environmental sample	2002976	species
2003612		Remiz pendulinus pendulinus	156569	subspecies
2003613		Remiz pendulinus menzbieri	156569	subspecies
2003614		Remiz pendulinus caspius	156569	subspecies
2003616	Black-headed penduline-tit	Remiz macronyx	156568	species
2003617		Remiz macronyx macronyx	2003616	subspecies
2003618		Remiz macronyx neglectus	2003616	subspecies
2003620		Remiz macronyx ssaposhnikowi	2003616	subspecies
2003625		Remiz coronatus coronatus	1763900	subspecies
2003626		Remiz coronatus stoliczkae	1763900	subspecies
2004410		Antilophia sp. x Chiroxiphia pareola	2527883	species
2006392		Pachyptila sp.	2648232	species
2010941	Wine-throated Hummingbird	Atthis ellioti	240702	species
2013023		Larvivora	36291	genus
2013024	Rufous-headed robin	Larvivora ruficeps	2013023	species
2015320	Liberian greenbul	Phyllastrephus leucolepis	59967	species
2015442	Henna-tailed jungle-flycatcher	Cyornis colonus	127912	species
2015444	Timor blue-flycatcher	Cyornis hyacinthinus	127912	species
2018031		Francolinus francolinus asiae	9023	subspecies
2018473		Cissa hypoleuca	56791	species
2018474		Cissa jefferyi	56791	species
2018475		Dendrocitta cinerascens	257852	species
2020318	Regent honeyeater	Anthochaera phrygia	266337	species
2021365		Suiriri affinis	456429	species
2021823	White's thrush	Zoothera aurea	36287	species
2021860	Cassin's sparrow	Peucaea cassinii	1125616	species
2022784	Finsch's bulbul	Alophoixus finschii	147056	species
2022785	Kakamega greenbul	Arizelocichla kakamegae	1743244	species
2022786		Arizelocichla milanjensis milanjensis	1743245	subspecies
2022787		Cerasophila	36294	genus
2022788		Hypsipetes thompsoni	36295	species
2022789		Chlorocichla falkensteini	181091	species
2022790		Chlorocichla simplex	181091	species
2022811		Phyllastrephus baumanni	59967	species
2022812		Phyllastrephus fulviventris	59967	species
2022814		Pycnonotus tricolor	125282	species
2022815	Gray-headed bulbul	Brachypodius priocephalus	1766907	species
2022816	Crested finchbill	Spizixos canifrons	241746	species
2022817		Thapsinillas	36294	genus
2022818	Seram golden bulbul	Thapsinillas affinis	2022817	species
2022861		Pyrrhura amazonum microtera	311887	subspecies
2022862	Todd's parakeet	Pyrrhura caeruleiceps	51909	species
2022863		Pyrrhura caeruleiceps pantchenkoi	2022862	subspecies
2022864	Garlepp's parakeet	Pyrrhura parvifrons	51909	species
2022865	Bonaparte's parakeet	Pyrrhura lucianii	51909	species
2022866		Pyrrhura lucianii lucianii	2022865	subspecies
2022867	Rio Araguaia parakeet	Pyrrhura amazonum araguaiaensis	311887	subspecies
2022868		Pyrrhura dilutissima	51909	species
2022869		Pyrrhura dilutissima dilutissima	2022868	subspecies
2022870		Pyrrhura dilutissima pereneensis	2022868	subspecies
2022892		Pyrrhura lucianii orosaensis	2022865	subspecies
2022893		Pyrrhura roseifrons II	311883	no rank
2023241	Bornean bulbul	Pycnonotus montis	125282	species
2023654		Cygnus sumnerensis	8867	species
2023655		Cygnus sumnerensis sumnerensis	2023654	subspecies
2023656		Cygnus sumnerensis chathamicus	2023654	subspecies
2025361		Rhodonessa	2068716	genus
2025362	Pink-headed duck	Rhodonessa caryophyllacea	2025361	species
2025561	Grand munia	Lonchura grandis	40156	species
2025562	Hooded munia	Lonchura spectabilis	40156	species
2025572	Bismarck munia	Lonchura melaena	40156	species
2025573	Gray-crowned munia	Lonchura nevermanni	40156	species
2025574	Mottled munia	Lonchura hunsteini	40156	species
2025575	Black munia	Lonchura stygia	40156	species
2025578	New Ireland munia	Lonchura forbesi	40156	species
2025579	Yellow-rumped munia	Lonchura flaviprymna	40156	species
2025614		Anabacerthia lichtensteini	329509	species
2025997		Dendrocopos major x Dendrocopos syriacus	51357	species
2026169	Gray-headed munia	Lonchura caniceps	40156	species
2026170		Lonchura grandis x Lonchura castaneothorax	40156	species
2026566	Ceylon white-eye	Zosterops ceylonensis	36298	species
2026899	Kohatu shag	Leucocarbo septentrionalis	1523025	species
2029068	White-spotted munia	Lonchura leucosticta	40156	species
2029308		Garrulax treacheri	98126	species
2029309		Myophonus borneensis	869932	species
2029310		Fulvetta	36270	genus
2029459	Arabian lappet-faced vulture	Torgos negevensis	33605	species
2034714	Nubian nightjar	Caprimulgus nubicus	48284	species
2034717		Nectarinia sp.	2624528	species
2038249	Long-billed tailorbird	Artisornis moreaui	405072	species
2038250		Oreolais	81890	genus
2038781	Reichenow's woodpecker	Campethera scriptoricauda	265617	species
2038785	Gray-headed woodpecker	Dendropicos spodocephalus	165735	species
2038788	Melancholy woodpecker	Dendropicos lugubris	165735	species
2039005	Olive-backed woodpecker	Dinopium rafflesii	367956	species
2039007	Black-bodied woodpecker	Dryocopus schulzi	51358	species
2039008	Gray-and-buff woodpecker	Hemicircus concretus	367972	species
2039149	Black-and-buff woodpecker	Meiglyptes jugularis	315372	species
2039151	White-browed woodpecker	Piculus aurulentus	51360	species
2039152	Stripe-cheeked woodpecker	Piculus callopterus	51360	species
2039153	Lita woodpecker	Piculus litae	51360	species
2039154	Plain-breasted piculet	Picumnus castelnau	56080	species
2039155	Ocellated piculet	Picumnus dorbignyanus	56080	species
2039156	Arrowhead piculet	Picumnus minutissimus	56080	species
2039157	Olivaceous piculet	Picumnus olivaceus	56080	species
2039158	Orinoco piculet	Picumnus pumilus	56080	species
2039159	Ecuadorian piculet	Picumnus sclateri	56080	species
2039160	Speckle-chestep piculet	Picumnus steindachneri	56080	species
2039162	Fine-barred piculet	Picumnus subtilis	56080	species
2039163	Varzea piculet	Picumnus varzeae	56080	species
2039165	Iberian woodpecker	Picus sharpei	100824	species
2039170		Verreauxia	9220	genus
2039171	Scaled piculet	Picumnus squamulatus	56080	species
2039642	Oriental darter	Anhinga melanogaster	9212	species
2041612		Ptilotula	9146	genus
2042275		Poecile hudsonicus hudsonicus	156552	subspecies
2042276		Cranioleuca antisiensis antisiensis	86267	subspecies
2042277		Cranioleuca baroni capitalis	86269	subspecies
2042306		Xenops minutus mexicanus	255386	subspecies
2042307		Xenops minutus obsoletus	255386	subspecies
2042314		Vidua macroura arenosa	187451	subspecies
2042315		Vidua chalybeata neumanni	81927	subspecies
2042316		Vidua chalybeata amauropteryx	81927	subspecies
2044879	Crested shelduck	Tadorna cristata	8888	species
2045203	Somali crombec	Sylvietta isabellina	208068	species
2045204	Short-billed crombec	Sylvietta philippae	208068	species
2045205	Red-capped crombec	Sylvietta ruficapilla	208068	species
2045211		Eremomela usticollis	552898	species
2047046		Morus sp. (in: birds)	2688708	species
2049294	Cuban red macaw	Ara tricolor	9225	species
2049298	New Georgia dwarf-kingfisher	Ceyx collectoris	57403	species
2049299		Caridonax	8937	genus
2049300	White-rumped kingfisher	Caridonax fulgidus	2049299	species
2052820	Australian little penguin	Eudyptula novaehollandiae	37082	species
2052951		Lonchura nigerrima	40156	species
2057153	Sclater's crowned-pigeon	Goura sclaterii	115653	species
2058295		Bathilda ruficauda subclarescens	247737	subspecies
2058296		Cyanoptila cumatilis	125285	species
2058297		Neochmia temporalis temporalis	247735	subspecies
2058333		Poephila cincta atropygialis	247741	subspecies
2058335		Stizoptera bichenoii bichenoii	247775	subspecies
2058347	double-barred finch (black-ringed)	Stizoptera bichenoii annulosa	247775	subspecies
2059265		Catharus bicknelli x Catharus fuscescens	9184	species
2059558		Lepidothrix iris x Lepidothrix nattereri	321397	species
2059861		Anthus bogotensis	36257	species
2059862		Anthus nattereri	36257	species
2059863		Anthus chacoensis	36257	species
2059864		Anthus antarcticus	36257	species
2060079	Cerulean paradise-flycatcher	Eutrichomyias rowleyi	461251	species
2066013		Psophodes nigrogularis oberon	1453817	subspecies
2066014	Mallee whipbird	Psophodes leucogaster	461241	species
2066015		Psophodes leucogaster lashmari	2066014	subspecies
2067407	Cordillera Azul antbird	Myrmoderus eowilsoni	2133929	species
2068716		Anatinae	8830	subfamily
2068717		Dendrocygninae	8830	subfamily
2068718		Stictonettinae	8830	subfamily
2068719		Tadorninae	8830	subfamily
2068720		Plectropterinae	8830	subfamily
2068721		Aythyinae	8830	subfamily
2068722		Anserinae	8830	subfamily
2068731		Anatidae incertae sedis	8830	no rank
2068732		unclassified Anatidae	8830	no rank
2070373		Catharus sp. NYSM zt-1278	2624587	species
2071345		Edolisoma	880551	genus
2071349		Edolisoma tenuirostre nehrkorni	381023	subspecies
2071351		Edolisoma tenuirostre muellerii	381023	subspecies
2071352		Edolisoma tenuirostre timoriense	381023	subspecies
2071353		Edolisoma tenuirostre tagulanum	381023	subspecies
2071354		Edolisoma tenuirostre rostratum	381023	subspecies
2071355		Edolisoma tenuirostre pererratum	381023	subspecies
2071358		Edolisoma tenuirostre pelingi	381023	subspecies
2071359		Edolisoma tenuirostre obiense	381023	subspecies
2071360		Edolisoma tenuirostre numforanum	381023	subspecies
2071382		Edolisoma monacha	2071345	species
2071383		Edolisoma tenuirostre meyerii	381023	subspecies
2071384		Edolisoma tenuirostre melvillense	381023	subspecies
2071385		Edolisoma insperatum	2071345	species
2071386		Edolisoma tenuirostre grayi	381023	subspecies
2071387		Edolisoma tenuirostre emancipatum	381023	subspecies
2071388		Edolisoma tenuirostre edithae	381023	subspecies
2071389		Edolisoma tenuirostre aruense	381023	subspecies
2071390		Edolisoma tenuirostre amboinense	381023	subspecies
2071392		Edolisoma schisticeps schisticeps	424874	subspecies
2071393		Edolisoma remotum erythropygium	880546	subspecies
2071553		Edolisoma tenuirostre nisorium	381023	subspecies
2071554		Edolisoma remotum remotum	880546	subspecies
2071555		Edolisoma tenuirostre rooki	381023	subspecies
2071556		Edolisoma remotum ultimum	880546	subspecies
2071557		Edolisoma morio salvadorii	424871	subspecies
2071558		Edolisoma morio morio	424871	subspecies
2071559		Edolisoma morio talautense	424871	subspecies
2071560		Edolisoma mindanense mindanense	424870	subspecies
2071561		Edolisoma mindanense everetti	424870	subspecies
2071562		Edolisoma melas	2071345	species
2071563		Edolisoma melas melas	2071562	subspecies
2071564		Edolisoma holopolium holopolium	381021	subspecies
2072197		Myrmoborus lugubris	288069	species
2072386	African green-tinkerbird	Pogoniulus simplex	91774	species
2072387		Pogoniulus bilineatus bilineatus	91775	subspecies
2072388		Pogoniulus bilineatus fischeri	91775	subspecies
2072389		Pogoniulus bilineatus conciliator	91775	subspecies
2072784	Western whistler	Pachycephala occidentalis	46903	species
2074133		Trochalopteron chrysopterum	1673679	species
2074134		Trochalopteron yersini	1673679	species
2082326		Zosterops consobrinorum	36298	species
2082996	Esmeraldas woodstar	Chaetocercus berlepschi	472789	species
2082997	Gorgeted woodstar	Chaetocercus heliodor	472789	species
2082998	Bee hummingbird	Mellisuga helenae	1507478	species
2083297		Willisornis poecilinotus x Willisornis griseiventris	870536	species
2086271		Dendragapus fuliginosus sierrae	420184	subspecies
2086272		Dendragapus fuliginosus howardi	420184	subspecies
2086564		Heteroglaux	30459	genus
2086565	Forest owl	Athene blewitti	126785	species
2100722		Psittacula sp.	2621763	species
2108450		Vanellus sp.	2619480	species
2108515		Pionus chalcopterus chalcopterus	151768	subspecies
2109286		Arundinax	330750	genus
2109289		Tauraco schalowi loitanus	119419	subspecies
2109297		Tauraco corythaix phoebus	119413	subspecies
2109560	Chinese crested tern	Thalasseus bernsteini	555355	species
2109618		Zosterops palpebrosus siamensis	135986	subspecies
2109619		Zosterops palpebrosus williamsoni	135986	subspecies
2109620		Zosterops palpebrosus erwini	135986	subspecies
2116660		Locustellidae	2116661	family
2116661		Sylvioidea	9126	superfamily
2116672	Himalayan owl	Strix nivicolum	36304	species
2126354	Javan plover	Charadrius javanicus	50391	species
2126426		Riparia diluta diluta	470159	subspecies
2126427		Riparia diluta tibetana	470159	subspecies
2126428		Riparia diluta fohkienensis	470159	subspecies
2126429		Riparia riparia shelleyi	88110	subspecies
2126430		Riparia diluta indica	470159	subspecies
2126774		Colluricincla tenebrosa atra	461231	subspecies
2126775		Colluricincla harmonica harmonica	254449	subspecies
2126776		Colluricincla harmonica strigata	254449	subspecies
2126777		Colluricincla harmonica brunnea	254449	subspecies
2126778		Colluricincla harmonica rufiventris	254449	subspecies
2126779		Colluricincla harmonica superciliosa	254449	subspecies
2126780		Colluricincla megarhyncha hybridus	156160	subspecies
2126782		Colluricincla tenebrosa tenebrosa	461231	subspecies
2126783		Colluricincla megarhyncha melanorhyncha	156160	subspecies
2133929		Myrmoderus	81887	genus
2133942		Philesturnus	192205	genus
2135244	Shelley's greenbul	Arizelocichla masukuensis	1743244	species
2135437		Micropternus	9220	genus
2162646		Phaethornis bourcieri bourcieri	472903	subspecies
2162647		Phaethornis bourcieri major	472903	subspecies
2162648	Tapajos hermit	Phaethornis aethopygus	46512	species
2162867	bamboo scrub-warbler	Locustella alfredi	68487	species
2162869	Chatham fernbird	Poodytes rufescens	2163166	species
2162870		Megalurulus	2116660	genus
2162871	Bismarck thicketbird	Megalurulus grosvenori	2162870	species
2162872	New Caledonian grassbird	Megalurulus mariae	2162870	species
2162873	rusty thicketbird	Megalurulus rubiginosus	2162870	species
2162874	long-legged thicketbird	Megalurulus rufus	2162870	species
2162875	Guadalcanal thicketbird	Megalurulus whitneyi	2162870	species
2162876		Robsonius	2116660	genus
2162877	Sierra Madre ground-warbler	Robsonius thompsoni	2162876	species
2162878		Elaphrornis	2116660	genus
2162879	Ceylon bush-warbler	Elaphrornis palliseri	2162878	species
2162880		Buettikoferella	2116660	genus
2162881	buff-banded grassbird	Buettikoferella bivittata	2162880	species
2162882		Amphilais	2116660	genus
2162883	grey emu-tail	Amphilais seebohmi	2162882	species
2162884	friendly bush-warbler	Locustella accentor	68487	species
2163026	Uganda woodland-warbler	Phylloscopus budongoensis	9181	species
2163028	Black-capped woodland-warbler	Phylloscopus herberti	9181	species
2163029	Island leaf-warbler	Phylloscopus maforensis	9181	species
2163030	San Cristobal leaf-warbler	Phylloscopus makirensis	9181	species
2163031	Plain leaf-warbler	Phylloscopus neglectus	9181	species
2163163		Locustella certhiola minor	126877	subspecies
2163164	Papuan grassbird	Cincloramphus macrurus	237417	species
2163165		Cincloramphus macrurus interscapularis	2163164	subspecies
2163166		Poodytes	2116660	genus
2163167		Poodytes punctatus caudatus	980226	subspecies
2163173		Locustella luscinioides fusca	68490	subspecies
2169440		Cincloramphus timoriensis tweeddalei	980225	subspecies
2169441		Cincloramphus timoriensis crex	980225	subspecies
2169681		Artamidae	9126	family
2170532		Phaethon lepturus ascensionis	97097	subspecies
2170533		Phaethon lepturus catesbyi	97097	subspecies
2170534		Phaethon lepturus lepturus	97097	subspecies
2170535		Phaethon lepturus europae	97097	subspecies
2170706		Phylloscopus poliocephalus pallescens	287173	subspecies
2170707		Phylloscopus sp. NN-2018a	2614684	species
2170708		Phylloscopus sp. NN-2018b	2614684	species
2171555		Pogoniulus bilineatus mfumbiri	91775	subspecies
2171556	White-chested tinkerbird	Pogoniulus makawai	91774	species
2171559	Lemon-rumped tinkerbird	Pogoniulus leucolaimus	91774	species
2171569		Pogoniulus bilineatus jacksoni	91775	subspecies
2171587		Prinia striata	330746	subspecies
2171591		Prinia crinigera crinigera	330746	subspecies
2171592		Prinia crinigera striatula	330746	subspecies
2171593		Prinia polychroa	81891	species
2171594		Prinia polychroa bangsi	2171593	subspecies
2171595		Prinia cooki	2171593	subspecies
2171596		Prinia crinigera parumstriata	330746	subspecies
2171612		Prinia superciliaris superciliaris	1273693	subspecies
2171613		Prinia rocki	2171593	subspecies
2171615		Prinia polychroa polychroa	2171593	subspecies
2173028		Polioptila clementsi	66705	species
2173029		Polioptila lactea	66705	species
2173030		Polioptila lembeyei	66705	species
2173074		Microbates cinereiventris peruvianus	700774	subspecies
2173075		Microbates cinereiventris cinereiventris	700774	subspecies
2173076		Microbates cinereiventris semitorquatus	700774	subspecies
2173078		Microbates collaris perlatus	1109065	subspecies
2173079		Microbates collaris collaris	1109065	subspecies
2173081		Polioptila albiloris albiloris	66706	subspecies
2173082		Polioptila albiloris vanrossemi	66706	subspecies
2173083		Polioptila albiloris albiventris	66706	subspecies
2173084		Polioptila caerulea caerulea	66707	subspecies
2173085		Polioptila caerulea cozumelae	66707	subspecies
2173086		Polioptila caerulea deppei	66707	subspecies
2173087		Polioptila caerulea obscura	66707	subspecies
2173088		Polioptila californica californica	66708	subspecies
2173089		Polioptila dumicola dumicola	221977	subspecies
2173090		Polioptila dumicola saturata	221977	subspecies
2173091		Polioptila dumicola berlepschi	221977	subspecies
2173092		Polioptila melanura melanura	66709	subspecies
2173093		Polioptila melanura lucida	66709	subspecies
2173094		Polioptila melanura curtata	66709	subspecies
2173107		Polioptila nigriceps restricta	66710	subspecies
2173108		Polioptila plumbea plumbea	592667	subspecies
2173110		Polioptila plumbea innotata	592667	subspecies
2173111		Polioptila plumbea parvirostris	592667	subspecies
2173112		Polioptila plumbea atricapilla	592667	subspecies
2173113	White-browed gnatcatcher	Polioptila bilineata	66705	species
2173118		Polioptila bilineata bilineata	2173113	subspecies
2173119		Polioptila bilineata brodkorbi	2173113	subspecies
2173120		Polioptila bilineata superciliaris	2173113	subspecies
2173121		Polioptila bilineata cinericia	2173113	subspecies
2173122		Polioptila plumbea plumbiceps	592667	subspecies
2173123	Maranon gnatcatcher	Polioptila maior	66705	species
2173124		Ramphocaenus melanurus melanurus	592666	subspecies
2173126		Ramphocaenus melanurus trinitatis	592666	subspecies
2173127		Ramphocaenus melanurus albiventris	592666	subspecies
2173129		Ramphocaenus melanurus badius	592666	subspecies
2173130		Ramphocaenus melanurus amazonum	592666	subspecies
2173132		Ramphocaenus melanurus sticturus	592666	subspecies
2173133		Ramphocaenus melanurus obscurus	592666	subspecies
2173134	Long-billed gnatwren	Ramphocaenus rufiventris	592665	species
2173136		Ramphocaenus rufiventris rufiventris	2173134	subspecies
2173137		Ramphocaenus rufiventris ardeleo	2173134	subspecies
2173605		Polioptila caerulea mexicana	66707	subspecies
2173606		Polioptila caerulea amoenissima	66707	subspecies
2173607		Polioptila nigriceps nigriceps	66710	subspecies
2173608		Polioptila californica pontilis	66708	subspecies
2173609		Polioptila californica margaritae	66708	subspecies
2173846		Polioptila caerulea nelsoni	66707	subspecies
2175861		Melanerpes uropygialis brewsteri	177296	subspecies
2175862		Melanerpes superciliaris caymanensis	372309	subspecies
2175863		Melanerpes pygmaeus rubricomus	372306	subspecies
2182455	Sulawesi swiftlet	Aerodramus sororum	46474	species
2182456	Tahiti swiftlet	Aerodramus leucophaeus	46474	species
2182457	Marquesan swiftlet	Aerodramus ocistus	46474	species
2182458		Aerodramus ocistus ocistus	2182457	subspecies
2182459		Aerodramus ocistus gilliardi	2182457	subspecies
2182460		Aerodramus spodiopygius leucopygius	46482	subspecies
2182462	Satin swiftlet	Collocalia uropygialis	46489	species
2182463		Collocalia uropygialis albidior	2182462	subspecies
2183757		Garrulax bicolor	98126	species
2183758		Garrulax bieti	98126	species
2183759		Garrulax caerulatus caerulatus	1156350	subspecies
2183760		Garrulax caerulatus kaurensis	1156350	subspecies
